season,tournament,level,surface,date,match_id,player1,player2,winner,score,round,p1_slug,p2_slug,p1_aces,p2_aces,p1_df,p2_df,p1_1stin_pct,p2_1stin_pct,p1_1stwon,p1_1sttotal,p2_1stwon,p2_1sttotal,p1_2ndwon,p1_2ndtotal,p2_2ndwon,p2_2ndtotal,p1_bpsaved,p1_bpfaced,p2_bpsaved,p2_bpfaced
2026,Dallas,atp250,hard,2026-02-11,2cPfNF6s,Duckworth J.,Spizzirri E.,Spizzirri E.,0:2,0,duckworth-james,spizzirri-eliot,5,8,,,,,27,49,28,32,14,27,8,13,,,,
2026,Dallas,atp250,hard,2026-02-11,6RwPSyqK,Svajda T.,Quinn E.,Quinn E.,0:2,0,svajda-trevor,quinn-ethan,6,8,,,,,34,44,41,47,15,34,9,25,,,,
2026,Dallas,atp250,hard,2026-02-11,vJpmtrhn,Shapovalov D.,Jodar R.,Jodar R.,2:0,2,shapovalov-denis,jodar-rafael,7,1,,,,,16,22,17,36,15,22,7,23,,,,
2026,Dallas,atp250,hard,2026-02-11,UsIMqHWi,Kovacevic A.,Kypson P.,Kypson P.,2:0,2,kovacevic-aleksandar,kypson-patrick,24,7,,,,,34,36,36,50,14,21,12,20,,,,
2026,Dallas,atp250,hard,2026-02-11,dbH4uFSP,Paul T.,Brooksby J.,Brooksby J.,2:1,2,paul-tommy,brooksby-jenson,10,3,,,,,46,54,45,59,22,36,23,41,,,,
2026,Dallas,atp250,hard,2026-02-11,St8zzgjm,Walton A.,Mannarino A.,Mannarino A.,0:2,0,walton-adam,mannarino-adrian,4,5,,,,,14,29,24,35,12,24,12,21,,,,
2026,Dallas,atp250,hard,2026-02-11,pz2IDT4k,Michelsen A.,Davidovich Fokina A.,Davidovich Fokina A.,0:2,0,michelsen-alex,davidovich-fokina-alejandro,7,7,,,,,31,42,40,52,7,17,7,16,,,,
2026,Rotterdam,atp500,hard,2026-02-11,U9b1Npse,Boogaard T.,Wawrinka S.,Wawrinka S.,0:2,0,boogaard-thijs,wawrinka-stan,1,9,,,,,26,36,29,32,11,21,19,34,,,,
2026,Rotterdam,atp500,hard,2026-02-11,rFDga59U,Tsitsipas S.,Rinderknech A.,Rinderknech A.,2:0,2,tsitsipas-stefanos,rinderknech-arthur,2,4,,,,,31,36,32,37,14,21,7,23,,,,
2026,Rotterdam,atp500,hard,2026-02-11,A1Fo1RvI,Guy Den O.,Fucsovics M.,Fucsovics M.,2:0,2,guy-den-ouden,fucsovics-marton,1,2,,,,,34,53,22,35,22,39,15,27,,,,
2026,Rotterdam,atp500,hard,2026-02-11,2yCw3mA5,Khachanov K.,De Jong J.,De Jong J.,2:1,2,khachanov-karen,de-jong-jesper,10,7,,,,,41,54,37,52,20,33,27,51,,,,
2026,Rotterdam,atp500,hard,2026-02-11,fB8V49ug,Hurkacz H.,Bublik A.,Bublik A.,1:2,1,hurkacz-hubert,bublik-alexander,25,13,,,,,51,56,60,74,23,51,22,45,,,,
2026,Rotterdam,atp500,hard,2026-02-11,jLj41zZ0,Popyrin A.,Auger Aliassime F.,Auger Aliassime F.,0:2,0,popyrin-alexei,auger-aliassime-felix,6,8,,,,,26,39,34,41,11,18,11,20,,,,
2026,Rotterdam,atp500,hard,2026-02-11,dlp3uhvH,O Connell C.,Norrie C.,Norrie C.,2:0,2,o-connell-christopher,norrie-cameron,12,6,,,,,31,49,39,52,23,35,11,28,,,,
2026,Rotterdam,atp500,hard,2026-02-11,IRE6HtmJ,Griekspoor T.,Halys Q.,Halys Q.,2:0,2,griekspoor-tallon,halys-quentin,16,20,,,,,43,50,59,73,15,20,10,35,,,,
2026,Buenos Aires,atp250,clay,2026-02-12,KzDuH2w9,Cerundolo F.,Dellien H.,Cerundolo F.,2:0,2,cerundolo-francisco,dellien-hugo,4,2,,,,,30,39,25,46,15,21,11,19,,,,
2026,Buenos Aires,atp250,clay,2026-02-12,OpmCZAR8,Buse I.,Baez S.,Baez S.,0:2,0,buse-ignacio,baez-sebastian,2,1,,,,,21,41,23,31,13,21,12,18,,,,
2026,Buenos Aires,atp250,clay,2026-02-12,p0uvfkMb,Cerundolo Juan M.,Martinez P.,Martinez P.,0:2,0,cerundolo-juan-manuel,martinez-pedro,3,0,,,,,32,53,37,53,10,18,6,19,,,,
2026,Buenos Aires,atp250,clay,2026-02-12,S6aQTBK6,Barrios Vera Marcelo T.,Darderi L.,Darderi L.,0:2,0,barrios-vera-marcelo-tomas,darderi-luciano,0,6,,,,,16,34,21,22,6,21,13,27,,,,
2026,Dallas,atp250,hard,2026-02-12,KjVKFiz2,Fritz T.,Nakashima B.,Fritz T.,2:0,2,fritz-taylor,nakashima-brandon,15,5,,,,,34,41,22,34,8,13,10,16,,,,
2026,Dallas,atp250,hard,2026-02-12,2s5OqxY2,Korda S.,Tiafoe F.,Tiafoe F.,2:0,2,korda-sebastian,tiafoe-frances,8,8,,,,,30,34,22,32,8,16,6,17,,,,
2026,Dallas,atp250,hard,2026-02-12,OCwfp3pg,Pinnington Jones J.,Spizzirri E.,Spizzirri E.,2:1,2,pinnington-jones-jack,spizzirri-eliot,14,13,,,,,66,81,60,77,15,35,16,24,,,,
2026,Dallas,atp250,hard,2026-02-12,GGwkhT6c,Quinn E.,Cilic M.,Cilic M.,0:2,0,quinn-ethan,cilic-marin,12,15,,,,,38,49,38,38,12,27,14,24,,,,
2026,Dallas,atp250,hard,2026-02-12,U3D0SUJ7,Shapovalov D.,Kovacevic A.,Kovacevic A.,2:0,2,shapovalov-denis,kovacevic-aleksandar,22,4,,,,,30,32,29,37,10,16,7,19,,,,
2026,Rotterdam,atp500,hard,2026-02-12,6VoMLSY2,De Minaur A.,Wawrinka S.,De Minaur A.,2:0,2,de-minaur-alex,wawrinka-stan,3,3,,,,,22,29,15,26,10,14,15,31,,,,
2026,Rotterdam,atp500,hard,2026-02-12,dIPkI2of,Van De Zandschulp B.,Tsitsipas S.,Tsitsipas S.,2:0,2,van-de-zandschulp-botic,tsitsipas-stefanos,4,8,,,,,39,50,35,53,14,26,15,32,,,,
2026,Rotterdam,atp500,hard,2026-02-12,APBKw1fl,Humbert U.,Guy Den O.,Guy Den O.,2:0,2,humbert-ugo,guy-den-ouden,3,0,,,,,19,30,16,30,18,26,12,23,,,,
2026,Rotterdam,atp500,hard,2026-02-12,QmWRD2Cb,Khachanov K.,Munar J.,Munar J.,1:2,1,khachanov-karen,munar-jaume,7,4,,,,,51,66,43,49,22,38,23,38,,,,
2026,Rotterdam,atp500,hard,2026-02-12,4hjIoaod,Struff Jan L.,Bublik A.,Bublik A.,1:2,1,struff-jan-lennard,bublik-alexander,9,13,,,,,46,57,41,54,16,33,33,58,,,,
2026,Rotterdam,atp500,hard,2026-02-12,WUUKXGs4,Medjedovic H.,Auger Aliassime F.,Auger Aliassime F.,0:2,0,medjedovic-hamad,auger-aliassime-felix,5,9,,,,,28,40,30,36,14,26,11,20,,,,
2026,Buenos Aires,atp250,clay,2026-02-13,dUX2IzTO,Ugo Carabelli C.,Navone M.,Navone M.,2:0,2,ugo-carabelli-camilo,navone-mariano,1,0,,,,,23,39,25,45,17,26,12,29,,,,
2026,Buenos Aires,atp250,clay,2026-02-13,v3Aa8qiI,Cerundolo F.,Kopriva V.,Cerundolo F.,2:0,2,cerundolo-francisco,kopriva-vit,3,2,,,,,28,38,26,42,10,24,6,25,,,,
2026,Buenos Aires,atp250,clay,2026-02-13,Kv9ZArCN,Tabilo A.,Etcheverry Tomas M.,Etcheverry Tomas M.,1:2,1,tabilo-alejandro,etcheverry-tomas-martin,2,9,,,,,29,45,39,56,15,25,12,24,,,,
2026,Buenos Aires,atp250,clay,2026-02-13,Szidjnho,Ugo Carabelli C.,Baez S.,Baez S.,0:2,0,ugo-carabelli-camilo,baez-sebastian,2,1,,,,,37,56,32,46,14,38,15,21,,,,
2026,Dallas,atp250,hard,2026-02-13,r3XE3WTG,Paul T.,Kecmanovic M.,Kecmanovic M.,1:2,1,paul-tommy,kecmanovic-miomir,14,6,,,,,47,60,49,64,13,32,14,25,,,,
2026,Dallas,atp250,hard,2026-02-13,n74R7IaE,Mannarino A.,Shelton B.,Shelton B.,1:2,1,mannarino-adrian,shelton-ben,12,23,,,,,47,63,59,77,21,44,16,31,,,,
2026,Dallas,atp250,hard,2026-02-13,694ka0V1,Fritz T.,Korda S.,Fritz T.,2:1,2,fritz-taylor,korda-sebastian,22,12,,,,,69,86,57,69,12,30,19,34,,,,
2026,Dallas,atp250,hard,2026-02-13,YoBiz6R6,Pinnington Jones J.,Cilic M.,Cilic M.,0:2,0,pinnington-jones-jack,cilic-marin,3,16,,,,,20,32,28,33,10,24,9,18,,,,
2026,Rotterdam,atp500,hard,2026-02-13,2oJldKjA,De Minaur A.,Van De Zandschulp B.,De Minaur A.,2:1,2,de-minaur-alex,van-de-zandschulp-botic,4,12,,,,,50,67,52,69,18,33,24,50,,,,
2026,Rotterdam,atp500,hard,2026-02-13,E1te7sS7,Humbert U.,O Connell C.,O Connell C.,2:0,2,humbert-ugo,o-connell-christopher,5,4,,,,,25,26,17,28,13,23,11,23,,,,
2026,Rotterdam,atp500,hard,2026-02-13,42onpHUI,Munar J.,Bublik A.,Bublik A.,1:2,1,munar-jaume,bublik-alexander,8,10,,,,,48,61,50,61,26,49,31,52,,,,
2026,Rotterdam,atp500,hard,2026-02-13,jsGpyTam,Griekspoor T.,Auger Aliassime F.,Auger Aliassime F.,0:2,0,griekspoor-tallon,auger-aliassime-felix,3,9,,,,,32,46,34,37,9,22,14,26,,,,
2026,Buenos Aires,atp250,clay,2026-02-14,EaDmr2DU,Martinez P.,Darderi L.,Darderi L.,0:2,0,martinez-pedro,darderi-luciano,0,9,,,,,26,40,34,37,5,16,11,27,,,,
2026,Buenos Aires,atp250,clay,2026-02-14,zqg4WAIP,Cerundolo F.,Etcheverry Tomas M.,Cerundolo F.,2:0,2,cerundolo-francisco,etcheverry-tomas-martin,3,4,,,,,35,42,25,39,14,25,14,25,,,,
2026,Buenos Aires,atp250,clay,2026-02-14,nu885Twp,Baez S.,Darderi L.,Darderi L.,0:2,0,baez-sebastian,darderi-luciano,1,3,,,,,27,47,27,32,11,18,15,19,,,,
2026,Dallas,atp250,hard,2026-02-14,2LiHjRBm,Shapovalov D.,Davidovich Fokina A.,Davidovich Fokina A.,2:1,2,shapovalov-denis,davidovich-fokina-alejandro,17,2,,,,,41,54,48,63,21,35,12,23,,,,
2026,Dallas,atp250,hard,2026-02-14,ObzEgwLb,Kecmanovic M.,Shelton B.,Shelton B.,1:2,1,kecmanovic-miomir,shelton-ben,7,14,,,,,44,51,59,64,16,34,8,26,,,,
2026,Dallas,atp250,hard,2026-02-14,EXCGDx1n,Fritz T.,Cilic M.,Fritz T.,2:0,2,fritz-taylor,cilic-marin,22,16,,,,,48,56,44,54,11,19,21,43,,,,
2026,Rotterdam,atp500,hard,2026-02-14,E5AixTin,De Minaur A.,Humbert U.,De Minaur A.,2:0,2,de-minaur-alex,humbert-ugo,1,0,,,,,34,51,20,29,14,25,15,23,,,,
2026,Rotterdam,atp500,hard,2026-02-14,xxe6CSXp,Bublik A.,Auger Aliassime F.,Auger Aliassime F.,0:2,0,bublik-alexander,auger-aliassime-felix,4,7,,,,,16,30,27,28,5,14,6,12,,,,
2026,Buenos Aires,atp250,clay,2026-02-15,fcVVouFj,Cerundolo F.,Darderi L.,Cerundolo F.,2:0,2,cerundolo-francisco,darderi-luciano,1,3,,,,,22,36,24,33,20,32,6,25,,,,
2026,Dallas,atp250,hard,2026-02-15,WQnmRMNH,Shapovalov D.,Shelton B.,Shelton B.,1:2,1,shapovalov-denis,shelton-ben,4,8,,,,,50,68,59,81,25,41,18,32,,,,
2026,Dallas,atp250,hard,2026-02-15,WhuGuJA7,Fritz T.,Shelton B.,Shelton B.,1:2,1,fritz-taylor,shelton-ben,14,16,,,,,43,49,42,63,10,24,17,26,,,,
2026,Rotterdam,atp500,hard,2026-02-15,8haJiOyq,De Minaur A.,Auger Aliassime F.,De Minaur A.,2:0,2,de-minaur-alex,auger-aliassime-felix,1,2,,,,,26,34,18,22,11,17,7,23,,,,
2026,Delray Beach,atp250,hard,2026-02-16,nsTIoSLP,Borges N.,Wong Chak Lam C.,Wong Chak Lam C.,1:2,1,borges-nuno,wong-chak-lam-coleman,8,14,,,,,49,66,50,68,17,32,19,32,,,,
2026,Delray Beach,atp250,hard,2026-02-16,xnGMEXGc,Kypson P.,Atmane T.,Atmane T.,1:2,1,kypson-patrick,atmane-terence,5,11,,,,,39,50,32,43,11,22,20,31,,,,
2026,Delray Beach,atp250,hard,2026-02-16,rqJUCBoA,Vacherot V.,Michelsen A.,Michelsen A.,0:2,0,vacherot-valentin,michelsen-alex,10,5,,,,,36,43,36,39,11,22,13,19,,,,
2026,Doha,atp250,hard,2026-02-16,rZTpDwuK,Royer V.,Herbert Pierre H.,Herbert Pierre H.,2:0,2,royer-valentin,herbert-pierre-hugues,2,4,,,,,24,30,19,35,8,18,2,16,,,,
2026,Doha,atp250,hard,2026-02-16,4dh9L1pQ,Medvedev D.,Shang J.,Shang J.,2:0,2,medvedev-daniil,shang-juncheng,6,1,,,,,33,42,25,39,7,11,8,20,,,,
2026,Doha,atp250,hard,2026-02-16,OxwCUvNt,Arthur F.,Majchrzak K.,Majchrzak K.,2:1,2,arthur-fils,majchrzak-kamil,5,7,,,,,49,63,50,70,18,34,16,37,,,,
2026,Doha,atp250,hard,2026-02-16,v5FG7H2s,Mensik J.,Choinski J.,Choinski J.,2:1,2,mensik-jakub,choinski-jan,10,3,,,,,46,61,44,70,16,32,16,33,,,,
2026,Doha,atp250,hard,2026-02-16,dW476Szi,Zayid Mubarak S.,Popyrin A.,Popyrin A.,0:2,0,zayid-mubarak-shannan,popyrin-alexei,0,5,,,,,9,21,23,27,6,19,8,13,,,,
2026,Doha,atp250,hard,2026-02-16,jZ1FaKN6,Machac T.,Sinner J.,Sinner J.,0:2,0,machac-tomas,sinner-jannik,1,6,,,,,25,38,25,29,10,26,11,13,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-16,0CisixTs,Garin C.,Tirante Thiago A.,Tirante Thiago A.,0:2,0,garin-cristian,tirante-thiago-agustin,2,12,,,,,24,39,27,38,12,26,17,31,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-16,U9AHzHr1,Tabilo A.,Nava E.,Nava E.,2:0,2,tabilo-alejandro,nava-emilio,3,6,,,,,29,35,25,38,7,7,6,15,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-16,dSWc3imS,Lajovic D.,Altmaier D.,Altmaier D.,2:0,2,lajovic-dusan,altmaier-daniel,2,8,,,,,44,56,39,56,7,17,13,33,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-16,rimU1gs0,Heide G.,Kopriva V.,Kopriva V.,0:2,0,heide-gustavo,kopriva-vit,1,2,,,,,23,36,30,42,16,30,17,23,,,,
2026,Delray Beach,atp250,hard,2026-02-17,GdHxBkGM,Quinn E.,Jodar R.,Jodar R.,0:2,0,quinn-ethan,jodar-rafael,4,2,,,,,27,44,18,30,4,20,13,21,,,,
2026,Delray Beach,atp250,hard,2026-02-17,S6BQn62t,Walton A.,Diallo G.,Diallo G.,2:0,2,walton-adam,diallo-gabriel,5,4,,,,,40,54,32,44,10,17,7,14,,,,
2026,Delray Beach,atp250,hard,2026-02-17,fmtXNOTI,Kovacevic A.,Svajda Z.,Svajda Z.,0:2,0,kovacevic-aleksandar,svajda-zachary,14,17,,,,,29,31,46,54,12,23,18,37,,,,
2026,Delray Beach,atp250,hard,2026-02-17,rRTmt6qm,Hijikata R.,Tiafoe F.,Tiafoe F.,0:2,0,hijikata-rinky,tiafoe-frances,5,6,,,,,24,34,32,34,15,25,9,14,,,,
2026,Delray Beach,atp250,hard,2026-02-17,AuOziUOj,Nakashima B.,Cilic M.,Cilic M.,2:0,2,nakashima-brandon,cilic-marin,13,8,,,,,47,56,47,58,17,31,15,31,,,,
2026,Delray Beach,atp250,hard,2026-02-17,pCamDKug,Korda S.,Mcdonald M.,Mcdonald M.,2:0,2,korda-sebastian,mcdonald-mackenzie,14,2,,,,,38,44,30,47,8,14,16,26,,,,
2026,Delray Beach,atp250,hard,2026-02-17,jiXevpEa,Shimabukuro S.,Giron M.,Giron M.,0:2,0,shimabukuro-sho,giron-marcos,10,2,,,,,30,39,28,40,7,20,25,35,,,,
2026,Doha,atp250,hard,2026-02-17,4GvSQdM5,Alcaraz Garfia C.,Rinderknech A.,Alcaraz Garfia C.,2:0,2,alcaraz-garfia-carlos,rinderknech-arthur,2,6,,,,,45,53,42,56,8,16,13,27,,,,
2026,Doha,atp250,hard,2026-02-17,YDc2AyxP,Fucsovics M.,Habib H.,Habib H.,2:0,2,fucsovics-marton,habib-hady,1,1,,,,,26,39,20,29,9,13,10,26,,,,
2026,Doha,atp250,hard,2026-02-17,CQRj4gxp,Mochizuki S.,Khachanov K.,Khachanov K.,1:2,1,mochizuki-shintaro,khachanov-karen,6,7,,,,,29,50,35,46,22,45,12,28,,,,
2026,Doha,atp250,hard,2026-02-17,xj0NcbhJ,Echargui M.,Tsitsipas S.,Tsitsipas S.,0:2,0,echargui-moez,tsitsipas-stefanos,4,5,,,,,31,44,27,33,8,19,14,21,,,,
2026,Doha,atp250,hard,2026-02-17,8hsmEJx0,Humbert U.,Marozsan F.,Marozsan F.,0:2,0,humbert-ugo,marozsan-fabian,1,1,,,,,14,25,26,30,11,22,6,9,,,,
2026,Doha,atp250,hard,2026-02-17,W2tKSIig,De Jong J.,Rublev A.,Rublev A.,0:2,0,de-jong-jesper,rublev-andrey,5,4,,,,,22,36,22,34,9,23,10,20,,,,
2026,Doha,atp250,hard,2026-02-17,0SwuGu8m,Lehecka J.,Brooksby J.,Brooksby J.,2:0,2,lehecka-jiri,brooksby-jenson,5,0,,,,,32,42,24,42,8,17,9,21,,,,
2026,Doha,atp250,hard,2026-02-17,jXxzPziI,Bergs Z.,Mpetshi Perricard G.,Mpetshi Perricard G.,2:1,2,bergs-zizou,mpetshi-perricard-giovanni,17,7,,,,,48,61,50,64,26,40,13,25,,,,
2026,Doha,atp250,hard,2026-02-17,4UeD8FMN,Carreno Busta P.,Halys Q.,Halys Q.,1:2,1,carreno-busta-pablo,halys-quentin,4,14,,,,,40,62,40,47,18,32,23,44,,,,
2026,Doha,atp250,hard,2026-02-17,GSyakzmD,Zhang Z.,Carballes Baena R.,Carballes Baena R.,2:0,2,zhang-zhizhen,carballes-baena-roberto,10,7,,,,,36,41,28,37,10,20,8,17,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-17,xzEPYfDD,Cerundolo F.,Navone M.,Cerundolo F.,2:0,2,cerundolo-francisco,navone-mariano,1,0,,,,,31,43,22,33,12,25,5,17,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-17,lSO7mSUN,Prizmic D.,Passaro F.,Passaro F.,0:2,0,prizmic-dino,passaro-francesco,2,3,,,,,24,39,25,33,16,32,12,23,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-17,lrwdqWed,Fonseca J.,Monteiro T.,Monteiro T.,2:0,2,fonseca-joao,monteiro-thiago,7,9,,,,,36,43,31,42,10,17,5,19,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-17,txQs7Zm3,Marcondes I.,Buse I.,Buse I.,1:2,1,marcondes-igor,buse-ignacio,6,3,,,,,40,53,55,76,19,33,18,37,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-17,rg67eLfk,Barrios Vera Marcelo T.,Berrettini M.,Berrettini M.,0:2,0,barrios-vera-marcelo-tomas,berrettini-matteo,3,6,,,,,43,68,38,48,12,20,18,27,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-17,tObj9ykQ,Etcheverry Tomas M.,Comesana F.,Comesana F.,2:1,2,etcheverry-tomas-martin,comesana-francisco,6,8,,,,,39,54,41,51,17,27,15,29,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-17,ddC9xwEl,Ugo Carabelli C.,Burruchaga Roman A.,Burruchaga Roman A.,0:2,0,ugo-carabelli-camilo,burruchaga-roman-andres,2,5,,,,,19,32,34,44,19,32,11,19,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-17,AwkM3FCm,Hanfmann Y.,Reis Da Silva Joao L.,Reis Da Silva Joao L.,2:0,2,hanfmann-yannick,reis-da-silva-joao-lucas,6,1,,,,,40,50,36,54,8,19,9,25,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-17,jHjx0XBC,Cerundolo Juan M.,Darderi L.,Darderi L.,2:1,2,cerundolo-juan-manuel,darderi-luciano,4,1,,,,,44,66,34,47,13,24,11,29,,,,
2026,Delray Beach,atp250,hard,2026-02-18,vg139xuI,Moutet C.,Paul T.,Paul T.,1:2,1,moutet-corentin,paul-tommy,4,11,,,,,44,72,45,56,20,39,12,26,,,,
2026,Delray Beach,atp250,hard,2026-02-18,Cb1uFtBt,Kecmanovic M.,Bellucci M.,Bellucci M.,2:0,2,kecmanovic-miomir,bellucci-mattia,3,3,,,,,23,27,18,29,13,15,8,20,,,,
2026,Delray Beach,atp250,hard,2026-02-18,nm8w3KFk,Nakashima B.,Wong Chak Lam C.,Wong Chak Lam C.,0:2,0,nakashima-brandon,wong-chak-lam-coleman,11,13,,,,,33,46,32,38,9,17,14,26,,,,
2026,Delray Beach,atp250,hard,2026-02-18,C8vqtChf,Atmane T.,Cobolli F.,Cobolli F.,0:2,0,atmane-terence,cobolli-flavio,9,9,,,,,26,38,32,37,16,34,15,30,,,,
2026,Doha,atp250,hard,2026-02-18,4S4GTRCG,Alcaraz Garfia C.,Royer V.,Alcaraz Garfia C.,2:0,2,alcaraz-garfia-carlos,royer-valentin,4,2,,,,,37,56,21,35,8,13,12,28,,,,
2026,Doha,atp250,hard,2026-02-18,UJZYYYZr,Fucsovics M.,Khachanov K.,Khachanov K.,1:2,1,fucsovics-marton,khachanov-karen,6,7,,,,,39,53,46,55,15,32,10,22,,,,
2026,Doha,atp250,hard,2026-02-18,zZmKWaGk,Medvedev D.,Tsitsipas S.,Tsitsipas S.,0:2,0,medvedev-daniil,tsitsipas-stefanos,3,4,,,,,27,39,36,45,10,21,8,15,,,,
2026,Doha,atp250,hard,2026-02-18,0xom1U9L,Marozsan F.,Rublev A.,Rublev A.,0:2,0,marozsan-fabian,rublev-andrey,4,6,,,,,17,32,22,25,16,26,15,22,,,,
2026,Doha,atp250,hard,2026-02-18,nk3xlFQk,Lehecka J.,Bergs Z.,Bergs Z.,2:0,2,lehecka-jiri,bergs-zizou,9,2,,,,,24,28,11,20,10,21,3,15,,,,
2026,Doha,atp250,hard,2026-02-18,dCh1XiOc,Arthur F.,Halys Q.,Halys Q.,2:0,2,arthur-fils,halys-quentin,5,5,,,,,31,42,23,38,14,20,17,32,,,,
2026,Doha,atp250,hard,2026-02-18,xG138lqh,Mensik J.,Zhang Z.,Zhang Z.,2:0,2,mensik-jakub,zhang-zhizhen,7,2,,,,,24,30,21,34,12,17,10,23,,,,
2026,Doha,atp250,hard,2026-02-18,KWnUYji4,Popyrin A.,Sinner J.,Sinner J.,0:2,0,popyrin-alexei,sinner-jannik,4,7,,,,,24,33,34,43,12,18,11,15,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-18,l2Tk5DIF,Miguel Luis G.,Gaubas V.,Gaubas V.,1:2,1,miguel-luis-guto,gaubas-vilius,1,0,,,,,43,59,36,61,10,25,12,19,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-18,t48dmfS6,Dzumhur D.,Martinez P.,Martinez P.,2:1,2,dzumhur-damir,martinez-pedro,1,4,,,,,37,65,34,52,10,26,14,29,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-18,KAFwr6ho,Faria J.,Baez S.,Baez S.,2:0,2,faria-jaime,baez-sebastian,2,2,,,,,28,35,29,47,8,19,3,21,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-18,zmRnZQBi,Cerundolo F.,Tirante Thiago A.,Tirante Thiago A.,0:1,0,cerundolo-francisco,tirante-thiago-agustin,0,7,,,,,14,31,19,24,12,21,8,13,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-18,jNLz4org,Burruchaga Roman A.,Kopriva V.,Kopriva V.,0:2,0,burruchaga-roman-andres,kopriva-vit,6,3,,,,,19,29,26,38,9,24,14,21,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-18,reoLv5YN,Hanfmann Y.,Cerundolo Juan M.,Cerundolo Juan M.,1:2,1,hanfmann-yannick,cerundolo-juan-manuel,6,9,,,,,47,72,42,64,20,43,15,27,,,,
2026,Delray Beach,atp250,hard,2026-02-19,dbw9oe1E,Tien L.,Kecmanovic M.,Kecmanovic M.,2:1,2,tien-learner,kecmanovic-miomir,20,12,,,,,55,65,54,76,20,40,24,44,,,,
2026,Delray Beach,atp250,hard,2026-02-19,ELttpmcc,Svajda Z.,Tiafoe F.,Tiafoe F.,1:2,1,svajda-zachary,tiafoe-frances,14,5,,,,,49,69,44,57,23,42,20,34,,,,
2026,Delray Beach,atp250,hard,2026-02-19,rqLKFTOE,Michelsen A.,Korda S.,Korda S.,0:2,0,michelsen-alex,korda-sebastian,7,10,,,,,42,66,34,44,9,19,12,26,,,,
2026,Delray Beach,atp250,hard,2026-02-19,xSNJSB3t,Giron M.,Ruud C.,Ruud C.,1:2,1,giron-marcos,ruud-casper,9,20,,,,,48,63,55,75,20,31,18,30,,,,
2026,Doha,atp250,hard,2026-02-19,E9C9gyJE,Alcaraz Garfia C.,Khachanov K.,Alcaraz Garfia C.,2:1,2,alcaraz-garfia-carlos,khachanov-karen,8,4,,,,,49,64,55,78,18,27,18,33,,,,
2026,Doha,atp250,hard,2026-02-19,lILbr0i5,Tsitsipas S.,Rublev A.,Rublev A.,0:2,0,tsitsipas-stefanos,rublev-andrey,8,5,,,,,31,39,34,43,9,22,16,28,,,,
2026,Doha,atp250,hard,2026-02-19,dSQb5jK6,Lehecka J.,Arthur F.,Arthur F.,0:2,0,lehecka-jiri,arthur-fils,2,3,,,,,23,45,32,46,10,24,8,21,,,,
2026,Doha,atp250,hard,2026-02-19,GSi9r2iU,Mensik J.,Sinner J.,Sinner J.,2:1,2,mensik-jakub,sinner-jannik,11,6,,,,,49,60,41,57,9,25,21,33,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-19,AiIj03sI,Tabilo A.,Passaro F.,Passaro F.,2:1,2,tabilo-alejandro,passaro-francesco,4,4,,,,,43,50,43,68,15,28,15,28,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-19,pIjmG665,Etcheverry Tomas M.,Gaubas V.,Gaubas V.,2:0,2,etcheverry-tomas-martin,gaubas-vilius,7,1,,,,,32,47,36,60,12,20,5,14,,,,
2026,Rio de Janeiro,atp250,hard,2026-02-19,GrANaoMO,Dzumhur D.,Faria J.,Faria J.,0:2,0,dzumhur-damir,faria-jaime,1,2,,,,,34,51,31,37,13,24,17,28,,,,
2026,Delray Beach,atp250,hard,2026-02-20,44bmVNth,Fritz T.,Jodar R.,Fritz T.,2:0,2,fritz-taylor,jodar-rafael,15,3,,,,,41,49,41,67,8,19,15,27,,,,
2026,Delray Beach,atp250,hard,2026-02-20,IVleEpyI,Walton A.,Paul T.,Paul T.,0:2,0,walton-adam,paul-tommy,7,10,,,,,33,56,34,42,13,20,16,27,,,,
2026,Delray Beach,atp250,hard,2026-02-20,p4TuDjjo,Wong Chak Lam C.,Cobolli F.,Cobolli F.,1:2,1,wong-chak-lam-coleman,cobolli-flavio,15,11,,,,,42,62,40,49,25,43,29,43,,,,
2026,Delray Beach,atp250,hard,2026-02-20,vwTPqvJ0,Korda S.,Ruud C.,Ruud C.,2:1,2,korda-sebastian,ruud-casper,10,3,,,,,34,47,38,58,20,34,16,34,,,,
